discipline_title,event_title,slug_game,participant_type,medal_type,athletes,rank_equal,rank_position,country_name,country_code,country_3_letter_code,athlete_url,athlete_full_name,value_unit,value_type,ano,tempo_segundos,distancia_metros,peso_kg
Athletics,hammer throw women,rio-2016,Athlete,GOLD,,,1,Poland,PL,POL,https://olympics.com/en/athletes/anita-wlodarczyk,Anita WLODARCZYK,82.29,DISTANCE,2016,,82.29,
Athletics,pole vault men,rio-2016,Athlete,GOLD,,,1,Brazil,BR,BRA,https://olympics.com/en/athletes/thiago-braz-da-silva,Thiago Braz DA SILVA,6.03,DISTANCE,2016,,6.03,
Athletics,discus throw men,rio-2016,Athlete,GOLD,,,1,Germany,DE,GER,https://olympics.com/en/athletes/christoph-harting,Christoph HARTING,68.37,DISTANCE,2016,,68.37,
Athletics,pole vault women,rio-2016,Athlete,GOLD,,,1,Greece,GR,GRE,https://olympics.com/en/athletes/ekaterini-stefanidi,Ekaterini STEFANIDI,4.85,DISTANCE,2016,,4.85,
Athletics,shot put women,rio-2016,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/michelle-carter,Michelle CARTER,20.63,DISTANCE,2016,,20.63,
Athletics,shot put men,rio-2016,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/ryan-crouser,Ryan CROUSER,22.52,DISTANCE,2016,,22.52,
Athletics,javelin throw men,rio-2016,Athlete,GOLD,,,1,Germany,DE,GER,https://olympics.com/en/athletes/thomas-rohler,Thomas ROHLER,90.3,DISTANCE,2016,,90.3,
Athletics,triple jump women,rio-2016,Athlete,GOLD,,,1,Colombia,CO,COL,https://olympics.com/en/athletes/caterine-ibarguen,Caterine IBARGUEN,15.17,DISTANCE,2016,,15.17,
Athletics,long jump women,rio-2016,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/tianna-bartoletta,Tianna BARTOLETTA,7.17,DISTANCE,2016,,7.17,
Athletics,triple jump men,rio-2016,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/christian-taylor,Christian TAYLOR,17.86,DISTANCE,2016,,17.86,
Athletics,discus throw women,rio-2016,Athlete,GOLD,,,1,Croatia,HR,CRO,https://olympics.com/en/athletes/sandra-perkovic,Sandra PERKOVIC,69.21,DISTANCE,2016,,69.21,
Athletics,high jump women,rio-2016,Athlete,GOLD,,,1,Spain,ES,ESP,https://olympics.com/en/athletes/ruth-beitia,Ruth BEITIA,1.97,DISTANCE,2016,,1.97,
Athletics,javelin throw women,rio-2016,Athlete,GOLD,,,1,Croatia,HR,CRO,https://olympics.com/en/athletes/sara-kolak,Sara KOLAK,66.18,DISTANCE,2016,,66.18,
Athletics,long jump men,rio-2016,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/jeff-henderson,Jeff HENDERSON,8.38,DISTANCE,2016,,8.38,
Athletics,triple jump women,london-2012,Athlete,GOLD,,,1,Kazakhstan,KZ,KAZ,https://olympics.com/en/athletes/olga-rypakova,Olga RYPAKOVA,14.98,DISTANCE,2012,,14.98,
Athletics,shot put women,london-2012,Athlete,GOLD,,,1,New Zealand,NZ,NZL,https://olympics.com/en/athletes/valerie-adams,Valerie ADAMS,20.7,DISTANCE,2012,,20.7,
Athletics,shot put men,london-2012,Athlete,GOLD,,,1,Poland,PL,POL,https://olympics.com/en/athletes/tomasz-majewski,Tomasz MAJEWSKI,21.89,DISTANCE,2012,,21.89,
Athletics,triple jump men,london-2012,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/christian-taylor,Christian TAYLOR,17.81,DISTANCE,2012,,17.81,
Athletics,hammer throw men,london-2012,Athlete,GOLD,,,1,Hungary,HU,HUN,https://olympics.com/en/athletes/krisztian-pars,Krisztian PARS,80.59,DISTANCE,2012,,80.59,
Athletics,pole vault men,london-2012,Athlete,GOLD,,,1,France,FR,FRA,https://olympics.com/en/athletes/renaud-lavillenie,Renaud LAVILLENIE,5.97,DISTANCE,2012,,5.97,
Athletics,long jump men,london-2012,Athlete,GOLD,,,1,Great Britain,GB,GBR,https://olympics.com/en/athletes/greg-rutherford,Greg RUTHERFORD,8.31,DISTANCE,2012,,8.31,
Athletics,long jump women,london-2012,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/brittney-reese,Brittney REESE,7.12,DISTANCE,2012,,7.12,
Athletics,discus throw men,london-2012,Athlete,GOLD,,,1,Germany,DE,GER,https://olympics.com/en/athletes/robert-harting,Robert HARTING,68.27,DISTANCE,2012,,68.27,
Athletics,javelin throw men,london-2012,Athlete,GOLD,,,1,Trinidad and Tobago,TT,TTO,https://olympics.com/en/athletes/keshorn-walcott,Keshorn WALCOTT,84.58,DISTANCE,2012,,84.58,
Athletics,high jump women,london-2012,Athlete,GOLD,,,1,Russian Federation,RU,RUS,https://olympics.com/en/athletes/anna-chicherova,Anna CHICHEROVA,2.05,DISTANCE,2012,,2.05,
Athletics,pole vault women,london-2012,Athlete,GOLD,,,1,United States of America,US,USA,,Jenn Stuczynski-Suhr,4.75,DISTANCE,2012,,4.75,
Athletics,long jump women,beijing-2008,Athlete,GOLD,,,1,Brazil,BR,BRA,https://olympics.com/en/athletes/maurren-maggi,Maurren MAGGI,7.04,DISTANCE,2008,,7.04,
Athletics,shot put women,beijing-2008,Athlete,GOLD,,,1,New Zealand,NZ,NZL,https://olympics.com/en/athletes/valerie-adams,Valerie ADAMS,20.56,DISTANCE,2008,,20.56,
Athletics,triple jump men,beijing-2008,Athlete,GOLD,,,1,Portugal,PT,POR,https://olympics.com/en/athletes/nelson-evora,Nelson EVORA,17.67,DISTANCE,2008,,17.67,
Athletics,shot put men,beijing-2008,Athlete,GOLD,,,1,Poland,PL,POL,https://olympics.com/en/athletes/tomasz-majewski,Tomasz MAJEWSKI,21.51,DISTANCE,2008,,21.51,
Athletics,long jump men,beijing-2008,Athlete,GOLD,,,1,Panama,PA,PAN,https://olympics.com/en/athletes/irving-saladino,Irving SALADINO,8.34,DISTANCE,2008,,8.34,
Athletics,triple jump women,beijing-2008,Athlete,GOLD,,,1,Cameroon,CM,CMR,https://olympics.com/en/athletes/francoise-mbango-etone,Françoise MBANGO ETONE,15.39,DISTANCE,2008,,15.39,
Athletics,long jump women,athens-2004,Athlete,GOLD,,,1,Russian Federation,RU,RUS,https://olympics.com/en/athletes/tatyana-lebedeva,Tatyana LEBEDEVA,7.07,DISTANCE,2004,,7.07,
Athletics,triple jump women,athens-2004,Athlete,GOLD,,,1,Cameroon,CM,CMR,https://olympics.com/en/athletes/francoise-mbango-etone,Françoise MBANGO ETONE,15.3,DISTANCE,2004,,15.3,
Athletics,shot put men,athens-2004,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/adam-nelson,Adam NELSON,21.16,DISTANCE,2004,,21.16,
Athletics,triple jump men,athens-2004,Athlete,GOLD,,,1,Sweden,SE,SWE,https://olympics.com/en/athletes/christian-olsson,Christian OLSSON,17.79,DISTANCE,2004,,17.79,
Athletics,long jump men,athens-2004,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/dwight-phillips,Dwight PHILLIPS,8.59,DISTANCE,2004,,8.59,
Athletics,shot put women,athens-2004,Athlete,GOLD,,,1,Cuba,CU,CUB,https://olympics.com/en/athletes/yumileidi-cumba,Yumileidi CUMBA,19.59,DISTANCE,2004,,19.59,
Athletics,shot put men,sydney-2000,Athlete,GOLD,,,1,Finland,FI,FIN,https://olympics.com/en/athletes/arsi-harju,Arsi HARJU,21.29,DISTANCE,2000,,21.29,
Athletics,shot put women,sydney-2000,Athlete,GOLD,,,1,Belarus,BY,BLR,https://olympics.com/en/athletes/yanina-pravalinskay-karolchyk,Yanina PRAVALINSKAY-KAROLCHYK,20.56,DISTANCE,2000,,20.56,
Athletics,triple jump men,sydney-2000,Athlete,GOLD,,,1,Great Britain,GB,GBR,https://olympics.com/en/athletes/jonathan-david-edwards,Jonathan David EDWARDS,17.71,DISTANCE,2000,,17.71,
Athletics,triple jump women,sydney-2000,Athlete,GOLD,,,1,Bulgaria,BG,BUL,https://olympics.com/en/athletes/tereza-marinova,Tereza MARINOVA,15.2,DISTANCE,2000,,15.2,
Athletics,long jump women,sydney-2000,Athlete,GOLD,,,1,Germany,DE,GER,https://olympics.com/en/athletes/heike-drechsler,Heike DRECHSLER,6.99,DISTANCE,2000,,6.99,
Athletics,long jump men,sydney-2000,Athlete,GOLD,,,1,Cuba,CU,CUB,https://olympics.com/en/athletes/ivan-pedroso,Ivan PEDROSO,8.55,DISTANCE,2000,,8.55,
Athletics,triple jump men,atlanta-1996,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/kenny-harrison,Kenny HARRISON,18.09,DISTANCE,1996,,18.09,
Athletics,long jump women,atlanta-1996,Athlete,GOLD,,,1,Nigeria,NG,NGR,https://olympics.com/en/athletes/chioma-ajunwa,Chioma AJUNWA,7.12,DISTANCE,1996,,7.12,
Athletics,shot put women,atlanta-1996,Athlete,GOLD,,,1,Germany,DE,GER,https://olympics.com/en/athletes/astrid-kumbernuss,Astrid KUMBERNUSS,20.56,DISTANCE,1996,,20.56,
Athletics,shot put men,atlanta-1996,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/eric-randolph-barnes,Eric Randolph BARNES,21.62,DISTANCE,1996,,21.62,
Athletics,long jump men,atlanta-1996,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/carl-lewis,Carl LEWIS,8.5,DISTANCE,1996,,8.5,
Athletics,triple jump women,atlanta-1996,Athlete,GOLD,,,1,Ukraine,UA,UKR,https://olympics.com/en/athletes/inessa-kravets,Inessa KRAVETS,15.33,DISTANCE,1996,,15.33,
Athletics,long jump men,barcelona-1992,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/carl-lewis,Carl LEWIS,8.67,DISTANCE,1992,,8.67,
Athletics,triple jump men,barcelona-1992,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/mike-conley,Mike CONLEY,18.17w,DISTANCE,1992,,17.61,
Athletics,shot put men,barcelona-1992,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/michael-d-stulce,Michael D. STULCE,21.7,DISTANCE,1992,,21.7,
Athletics,long jump women,barcelona-1992,Athlete,GOLD,,,1,Germany,DE,GER,https://olympics.com/en/athletes/heike-drechsler,Heike DRECHSLER,7.14,DISTANCE,1992,,7.14,
Athletics,shot put women,barcelona-1992,Athlete,GOLD,,,1,Unified Team,,EUN,https://olympics.com/en/athletes/svetlana-krivelyova,Svetlana KRIVELYOVA,21.06,DISTANCE,1992,,21.06,
Athletics,long jump men,seoul-1988,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/carl-lewis,Carl LEWIS,8.72,DISTANCE,1988,,8.72,
Athletics,shot put men,seoul-1988,Athlete,GOLD,,,1,German Democratic Republic (Germany),DDDE,GDR,https://olympics.com/en/athletes/ulf-timmermann,Ulf TIMMERMANN,22.47,DISTANCE,1988,,22.47,
Athletics,triple jump men,seoul-1988,Athlete,GOLD,,,1,Bulgaria,BG,BUL,https://olympics.com/en/athletes/khristo-gantchev-markov,Khristo Gantchev MARKOV,17.61,DISTANCE,1988,,17.61,
Athletics,shot put women,seoul-1988,Athlete,GOLD,,,1,Soviet Union,,URS,https://olympics.com/en/athletes/natalya-lisovskaya,Natalya LISOVSKAYA,22.24,DISTANCE,1988,,22.24,
Athletics,long jump women,seoul-1988,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/jackie-joyner-kersee,Jackie JOYNER-KERSEE,7.4,DISTANCE,1988,,7.4,
Athletics,shot put men,los-angeles-1984,Athlete,GOLD,,,1,Italy,IT,ITA,https://olympics.com/en/athletes/alessandro-andrei,Alessandro ANDREI,21.26,DISTANCE,1984,,21.26,
Athletics,long jump men,los-angeles-1984,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/carl-lewis,Carl LEWIS,8.54,DISTANCE,1984,,8.54,
Athletics,shot put women,los-angeles-1984,Athlete,GOLD,,,1,Federal Republic of Germany,DE,FRG,https://olympics.com/en/athletes/claudia-losch,Claudia LOSCH,20.48,DISTANCE,1984,,20.48,
Athletics,triple jump men,los-angeles-1984,Athlete,GOLD,,,1,United States of America,US,USA,,Al Joyner,17.26w,DISTANCE,1984,,17.35,
Athletics,long jump women,los-angeles-1984,Athlete,GOLD,,,1,Romania,RO,ROU,,Anișoara Stanciu-Cușmir,6.96,DISTANCE,1984,,6.96,
Athletics,shot put men,moscow-1980,Athlete,GOLD,,,1,Soviet Union,,URS,,Volodymyr Kyselov,21.35,DISTANCE,1980,,21.35,
Athletics,shot put women,moscow-1980,Athlete,GOLD,,,1,German Democratic Republic (Germany),DDDE,GDR,https://olympics.com/en/athletes/ilona-schoknecht-slupianek,Ilona SCHOKNECHT-SLUPIANEK,22.41,DISTANCE,1980,,22.41,
Athletics,javelin throw men,moscow-1980,Athlete,GOLD,,,1,Soviet Union,,URS,https://olympics.com/en/athletes/dainis-kula,Dainis KULA,91.2,DISTANCE,1980,,91.2,
Athletics,discus throw women,moscow-1980,Athlete,GOLD,,,1,German Democratic Republic (Germany),DDDE,GDR,https://olympics.com/en/athletes/evelin-schlaak-jahl,Evelin SCHLAAK-JAHL,69.96,DISTANCE,1980,,69.96,
Athletics,hammer throw men,moscow-1980,Athlete,GOLD,,,1,Soviet Union,,URS,,Yuriy Siedykh,81.8,DISTANCE,1980,,81.8,
Athletics,long jump women,moscow-1980,Athlete,GOLD,,,1,Soviet Union,,URS,https://olympics.com/en/athletes/tatiana-kolpakova,Tatiana KOLPAKOVA,7.06,DISTANCE,1980,,7.06,
Athletics,long jump men,moscow-1980,Athlete,GOLD,,,1,German Democratic Republic (Germany),DDDE,GDR,https://olympics.com/en/athletes/lutz-dombrowski,Lutz DOMBROWSKI,8.54,DISTANCE,1980,,8.54,
Athletics,triple jump men,moscow-1980,Athlete,GOLD,,,1,Soviet Union,,URS,https://olympics.com/en/athletes/yaak-uudmae,Yaak UUDMAE,17.35,DISTANCE,1980,,17.35,
Athletics,discus throw men,moscow-1980,Athlete,GOLD,,,1,Soviet Union,,URS,https://olympics.com/en/athletes/viktor-rashchupkin,Viktor RASHCHUPKIN,66.64,DISTANCE,1980,,66.64,
Athletics,discus throw women,montreal-1976,Athlete,GOLD,,,1,German Democratic Republic (Germany),DDDE,GDR,https://olympics.com/en/athletes/evelin-schlaak-jahl,Evelin SCHLAAK-JAHL,69,DISTANCE,1976,,69.0,
Athletics,triple jump men,montreal-1976,Athlete,GOLD,,,1,Soviet Union,,URS,https://olympics.com/en/athletes/viktor-saneev,Viktor SANEEV,17.29,DISTANCE,1976,,17.29,
Athletics,shot put women,montreal-1976,Athlete,GOLD,,,1,Bulgaria,BG,BUL,https://olympics.com/en/athletes/ivanka-mikailova-christova-todorova,Ivanka Mikailova CHRISTOVA-TODOROVA,21.16,DISTANCE,1976,,21.16,
Athletics,long jump women,montreal-1976,Athlete,GOLD,,,1,German Democratic Republic (Germany),DDDE,GDR,https://olympics.com/en/athletes/angela-voigt,Angela VOIGT,6.72,DISTANCE,1976,,6.72,
Athletics,shot put men,montreal-1976,Athlete,GOLD,,,1,German Democratic Republic (Germany),DDDE,GDR,https://olympics.com/en/athletes/udo-beyer,Udo BEYER,21.05,DISTANCE,1976,,21.05,
Athletics,long jump men,montreal-1976,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/arnie-robinson,Arnie ROBINSON,8.35,DISTANCE,1976,,8.35,
Athletics,javelin throw women,montreal-1976,Athlete,GOLD,,,1,German Democratic Republic (Germany),DDDE,GDR,https://olympics.com/en/athletes/ruth-fuchs,Ruth FUCHS,65.94,DISTANCE,1976,,65.94,
Athletics,discus throw women,munich-1972,Athlete,GOLD,,,1,Soviet Union,,URS,https://olympics.com/en/athletes/faina-melnik,Faina MELNIK,66.62,DISTANCE,1972,,66.62,
Athletics,shot put women,munich-1972,Athlete,GOLD,,,1,Soviet Union,,URS,https://olympics.com/en/athletes/nadezhda-chizhova,Nadezhda CHIZHOVA,21.03,DISTANCE,1972,,21.03,
Athletics,javelin throw women,munich-1972,Athlete,GOLD,,,1,German Democratic Republic (Germany),DDDE,GDR,https://olympics.com/en/athletes/ruth-fuchs,Ruth FUCHS,63.88,DISTANCE,1972,,63.88,
Athletics,shot put men,munich-1972,Athlete,GOLD,,,1,Poland,PL,POL,https://olympics.com/en/athletes/wladyslaw-komar,Wladyslaw KOMAR,21.18,DISTANCE,1972,,21.18,
Athletics,triple jump men,munich-1972,Athlete,GOLD,,,1,Soviet Union,,URS,https://olympics.com/en/athletes/viktor-saneev,Viktor SANEEV,17.35w,DISTANCE,1972,,17.39,
Athletics,long jump women,munich-1972,Athlete,GOLD,,,1,Federal Republic of Germany,DE,FRG,https://olympics.com/en/athletes/heide-rosendahl,Heide ROSENDAHL,6.78,DISTANCE,1972,,6.78,
Athletics,long jump men,munich-1972,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/randel-luvelle-williams,Randel Luvelle WILLIAMS,8.24,DISTANCE,1972,,8.24,
Athletics,javelin throw women,mexico-city-1968,Athlete,GOLD,,,1,Hungary,HU,HUN,https://olympics.com/en/athletes/angela-nemeth-ranky,Angela NEMETH-RANKY,60.36,DISTANCE,1968,,60.36,
Athletics,shot put women,mexico-city-1968,Athlete,GOLD,,,1,German Democratic Republic (Germany),DDDE,GDR,https://olympics.com/en/athletes/margitta-helmbold-gummel,Margitta HELMBOLD-GUMMEL,19.61,DISTANCE,1968,,19.61,
Athletics,shot put men,mexico-city-1968,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/james-randel-matson,James Randel MATSON,20.54,DISTANCE,1968,,20.54,
Athletics,discus throw women,mexico-city-1968,Athlete,GOLD,,,1,Romania,RO,ROU,https://olympics.com/en/athletes/lia-manoliu,Lia MANOLIU,58.28,DISTANCE,1968,,58.28,
Athletics,long jump men,mexico-city-1968,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/bob-beamon,Bob BEAMON,8.9,DISTANCE,1968,,8.9,
Athletics,triple jump men,mexico-city-1968,Athlete,GOLD,,,1,Soviet Union,,URS,https://olympics.com/en/athletes/viktor-saneev,Viktor SANEEV,17.39,DISTANCE,1968,,17.39,
Athletics,long jump women,mexico-city-1968,Athlete,GOLD,,,1,Romania,RO,ROU,https://olympics.com/en/athletes/viorica-viscopoleanu,Viorica VISCOPOLEANU,6.82,DISTANCE,1968,,6.82,
Athletics,long jump women,tokyo-1964,Athlete,GOLD,,,1,Great Britain,GB,GBR,https://olympics.com/en/athletes/mary-denise-bignal-rand,Mary Denise BIGNAL-RAND,6.76,DISTANCE,1964,,6.76,
Athletics,high jump women,tokyo-1964,Athlete,GOLD,,,1,Romania,RO,ROU,https://olympics.com/en/athletes/iolanda-balas,Iolanda BALAS,1.9,DISTANCE,1964,,1.9,
Athletics,hammer throw men,tokyo-1964,Athlete,GOLD,,,1,Soviet Union,,URS,https://olympics.com/en/athletes/romuald-klim,Romuald KLIM,69.74,DISTANCE,1964,,69.74,
Athletics,discus throw men,tokyo-1964,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/alfred-oerter,Alfred OERTER,61,DISTANCE,1964,,61.0,
Athletics,discus throw women,tokyo-1964,Athlete,GOLD,,,1,Soviet Union,,URS,https://olympics.com/en/athletes/tamara-press,Tamara PRESS,57.27,DISTANCE,1964,,57.27,
Athletics,javelin throw men,tokyo-1964,Athlete,GOLD,,,1,Finland,FI,FIN,https://olympics.com/en/athletes/pauli-lauri-nevala,Pauli Lauri NEVALA,82.66,DISTANCE,1964,,82.66,
Athletics,high jump men,tokyo-1964,Athlete,GOLD,,,1,Soviet Union,,URS,https://olympics.com/en/athletes/valeri-brumel,Valeri BRUMEL,2.18,DISTANCE,1964,,2.18,
Athletics,triple jump men,tokyo-1964,Athlete,GOLD,,,1,Poland,PL,POL,https://olympics.com/en/athletes/jozef-schmidt,Jozef SCHMIDT,16.85,DISTANCE,1964,,16.85,
Athletics,shot put men,tokyo-1964,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/dallas-crutcher-iii-long,Dallas Crutcher III LONG,20.33,DISTANCE,1964,,20.33,
Athletics,shot put women,tokyo-1964,Athlete,GOLD,,,1,Soviet Union,,URS,https://olympics.com/en/athletes/tamara-press,Tamara PRESS,18.14,DISTANCE,1964,,18.14,
Athletics,long jump men,tokyo-1964,Athlete,GOLD,,,1,Great Britain,GB,GBR,https://olympics.com/en/athletes/lynn-davies,Lynn DAVIES,8.07,DISTANCE,1964,,8.07,
Athletics,javelin throw women,tokyo-1964,Athlete,GOLD,,,1,Romania,RO,ROU,https://olympics.com/en/athletes/mihaela-penes,Mihaela PENES,60.54,DISTANCE,1964,,60.54,
Athletics,pole vault men,tokyo-1964,Athlete,GOLD,,,1,United States of America,US,USA,,Fred Hansen,5.1,DISTANCE,1964,,5.1,
Athletics,high jump men,rome-1960,Athlete,GOLD,,,1,Soviet Union,,URS,,Robert' Shavlaq'adze,2.16,DISTANCE,1960,,2.16,
Athletics,long jump women,rome-1960,Athlete,GOLD,,,1,Soviet Union,,URS,,Vira Kalashnykova-Krepkina,6.37,DISTANCE,1960,,6.37,
Athletics,pole vault men,rome-1960,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/donald-george-bragg,Donald George BRAGG,4.7,DISTANCE,1960,,4.7,
Athletics,high jump women,rome-1960,Athlete,GOLD,,,1,Romania,RO,ROU,https://olympics.com/en/athletes/iolanda-balas,Iolanda BALAS,1.85,DISTANCE,1960,,1.85,
Athletics,triple jump men,rome-1960,Athlete,GOLD,,,1,Poland,PL,POL,https://olympics.com/en/athletes/jozef-schmidt,Jozef SCHMIDT,16.81,DISTANCE,1960,,16.81,
Athletics,long jump men,rome-1960,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/ralph-harold-boston,Ralph Harold BOSTON,8.12,DISTANCE,1960,,8.12,
Athletics,shot put men,rome-1960,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/william-henry-nieder,William Henry NIEDER,19.68,DISTANCE,1960,,19.68,
Athletics,discus throw women,rome-1960,Athlete,GOLD,,,1,Soviet Union,,URS,https://olympics.com/en/athletes/nina-romashkova-ponomareva,Nina ROMASHKOVA-PONOMAREVA,55.1,DISTANCE,1960,,55.1,
Athletics,javelin throw women,rome-1960,Athlete,GOLD,,,1,Soviet Union,,URS,https://olympics.com/en/athletes/elvira-ozolina,Elvira OZOLINA,55.98,DISTANCE,1960,,55.98,
Athletics,shot put women,rome-1960,Athlete,GOLD,,,1,Soviet Union,,URS,https://olympics.com/en/athletes/tamara-press,Tamara PRESS,17.32,DISTANCE,1960,,17.32,
Athletics,hammer throw men,rome-1960,Athlete,GOLD,,,1,Soviet Union,,URS,https://olympics.com/en/athletes/vasili-rudenkov,Vasili RUDENKOV,67.1,DISTANCE,1960,,67.1,
Athletics,hammer throw men,melbourne-1956,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/hal-connolly,Hal CONNOLLY,63.19,DISTANCE,1956,,63.19,
Athletics,shot put women,melbourne-1956,Athlete,GOLD,,,1,Soviet Union,,URS,https://olympics.com/en/athletes/tamara-tyshkevich,Tamara TYSHKEVICH,16.59,DISTANCE,1956,,16.59,
Athletics,long jump men,melbourne-1956,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/gregory-curtis-bell,Gregory Curtis BELL,7.83,DISTANCE,1956,,7.83,
Athletics,triple jump men,melbourne-1956,Athlete,GOLD,,,1,Brazil,BR,BRA,https://olympics.com/en/athletes/adhemar-ferreira-da-silva,Adhemar FERREIRA DA SILVA,16.35,DISTANCE,1956,,16.35,
Athletics,discus throw women,melbourne-1956,Athlete,GOLD,,,1,Czechoslovakia,CSHH,TCH,https://olympics.com/en/athletes/olga-fikotova-connolly,Olga FIKOTOVA-CONNOLLY,53.69,DISTANCE,1956,,53.69,
Athletics,shot put men,melbourne-1956,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/parry-o-brien,Parry O'BRIEN,18.57,DISTANCE,1956,,18.57,
Athletics,pole vault men,melbourne-1956,Athlete,GOLD,,,1,United States of America,US,USA,,Bob Richards,4.56,DISTANCE,1956,,4.56,
Athletics,high jump men,melbourne-1956,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/charles-everett-dumas,Charles Everett DUMAS,2.12,DISTANCE,1956,,2.12,
Athletics,discus throw men,melbourne-1956,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/alfred-oerter,Alfred OERTER,56.36,DISTANCE,1956,,56.36,
Athletics,javelin throw women,melbourne-1956,Athlete,GOLD,,,1,Soviet Union,,URS,https://olympics.com/en/athletes/inese-yaunzeme,Inese YAUNZEME,53.86,DISTANCE,1956,,53.86,
Athletics,long jump women,melbourne-1956,Athlete,GOLD,,,1,Poland,PL,POL,https://olympics.com/en/athletes/elzbieta-dunska-krzesinska,Elzbieta DUNSKA-KRZESINSKA,6.35,DISTANCE,1956,,6.35,
Athletics,javelin throw men,melbourne-1956,Athlete,GOLD,,,1,Norway,,NOR,https://olympics.com/en/athletes/egil-danielsen,Egil DANIELSEN,85.71,DISTANCE,1956,,85.71,
Athletics,high jump women,melbourne-1956,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/mildred-louise-mcdaniel,Mildred Louise MCDANIEL,1.76,DISTANCE,1956,,1.76,
Athletics,triple jump men,helsinki-1952,Athlete,GOLD,,,1,Brazil,BR,BRA,https://olympics.com/en/athletes/adhemar-ferreira-da-silva,Adhemar FERREIRA DA SILVA,16.22,DISTANCE,1952,,16.22,
Athletics,high jump women,helsinki-1952,Athlete,GOLD,,,1,South Africa,ZA,RSA,https://olympics.com/en/athletes/esther-cornelia-brand,Esther Cornelia BRAND,1.67,DISTANCE,1952,,1.67,
Athletics,javelin throw women,helsinki-1952,Athlete,GOLD,,,1,Czechoslovakia,CSHH,TCH,https://olympics.com/en/athletes/dana-ingrova-zatopkova,Dana INGROVA-ZATOPKOVA,50.47,DISTANCE,1952,,50.47,
Athletics,long jump men,helsinki-1952,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/jerome-cousins-biffle,Jerome Cousins BIFFLE,7.57,DISTANCE,1952,,7.57,
Athletics,long jump women,helsinki-1952,Athlete,GOLD,,,1,New Zealand,NZ,NZL,https://olympics.com/en/athletes/yvette-winefred-williams,Yvette Winefred WILLIAMS,6.24,DISTANCE,1952,,6.24,
Athletics,shot put men,helsinki-1952,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/parry-o-brien,Parry O'BRIEN,17.41,DISTANCE,1952,,17.41,
Athletics,shot put women,helsinki-1952,Athlete,GOLD,,,1,Soviet Union,,URS,https://olympics.com/en/athletes/galina-zybina,Galina ZYBINA,15.28,DISTANCE,1952,,15.28,
Athletics,discus throw women,helsinki-1952,Athlete,GOLD,,,1,Soviet Union,,URS,https://olympics.com/en/athletes/nina-romashkova-ponomareva,Nina ROMASHKOVA-PONOMAREVA,51.42,DISTANCE,1952,,51.42,
Athletics,high jump women,london-1948,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/alice-marie-coachman,Alice Marie COACHMAN,1.68,DISTANCE,1948,,1.68,
Athletics,long jump men,london-1948,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/william-samuel-steele,William Samuel STEELE,7.825,DISTANCE,1948,,7.825,
